taxon,body_mass,age_at_first_birth,gestation_length,litter_size,litters_per_year,neonate_body_mass,weaning_age,reproductive_lifespan
Felovia_vae,2.311753861055754,,,0.0,,,,
Feresa_attenuata,5.230448921378274,,,0.0,,,,
Feroculus_feroculus,1.5561818466529111,,,,,,,
Fossa_fossana,3.268105044837341,,1.9463539972262744,0.0,,1.845098040014257,1.8250364412213538,
Funambulus_layardi,,,,0.38560627359831223,,,,
Funambulus_palmarum,2.13481437032046,,1.5314789170422551,0.41830129131974547,,,,
Funambulus_pennantii,2.0106814931314436,,1.6208644752651211,0.46982201597816303,0.3979400086720376,0.8155777483242672,1.7481880270062005,
Funambulus_sublineatus,1.850829959848531,,,0.3010299956639812,,,,
Funambulus_tristriatus,2.129109586220727,,,0.42160392686983106,,0.7686381012476144,2.099300726233463,
Funisciurus_anerythrus,2.3493552465952035,,,0.12057393120584989,,,,
Funisciurus_bayonii,2.1303015973418447,,,,,,,
Funisciurus_carruthersi,2.442244527847952,,,,,,,
Funisciurus_congicus,2.0492180226701815,,1.734239604435455,0.3873898263387294,,0.9956351945975499,1.6988831367525903,
Funisciurus_isabella,2.038659894302496,,,-0.00877392430750515,,,,
Funisciurus_lemniscatus,2.149188310536008,,,0.25527250510330607,,,,
Funisciurus_leucogenys,2.3979400086720375,,,-0.01322826573375516,,,,
Funisciurus_pyrropus,2.385927854125337,,,0.10037054511756291,,,,
Funisciurus_substriatus,2.2688820587325673,,,,,,,
Furipterus_horrens,0.4983105537896005,,,0.0,,,,
Galago_alleni,2.4249306144498775,2.53309811245941,2.123851640967086,0.11058971029924898,0.0,1.3789426986134374,,3.6062448203822726
Galago_demidoff,1.819807064590756,2.555723055075054,2.0453229787866576,0.11058971029924898,0.17609125905568124,0.9951962915971795,1.638189640190837,3.676737494007864
Galago_gallarum,2.3979400086720375,,,,,,,
Galago_matschiei,2.325536187192074,,,-0.004364805402450088,,,,
Galago_moholi,2.2832107412603837,2.41355121317555,2.0873909449971877,0.2041199826559248,,1.0692980121155293,1.9564565834098997,3.760674994464769
Galago_senegalensis,2.3328422669943514,2.708420900134713,2.1037353227383333,0.17609125905568124,0.3010299956639812,1.0606978403536116,1.9728043223365777,3.7554174628109362
Gerbillus_henleyi,0.9030899869919435,,,0.6020599913279624,,,,
Gerbillus_latastei,,,,0.6866362692622934,,,,
Gerbillus_nanus,1.4065401804339552,,1.3215984304653439,0.49968708261840383,0.47712125471966244,,1.4438885467773719,
Gerbillus_nigeriae,1.4727564493172123,,,,,,,
Gerbillus_perpallidus,1.7178368674869255,,1.3057811512549822,0.667452952889954,,0.35024801833416286,,
Gerbillus_pusillus,1.098643725817057,,,,,,,
Gerbillus_pyramidum,1.631443769013172,,1.345177616542704,0.5185139398778874,0.6989700043360189,0.3979400086720376,1.4393326938302626,
Giraffa_camelopardalis,5.984371898123613,3.2612628687924934,2.6582499544669576,0.11058971029924898,0.0,4.7422921917853795,2.3281960599485494,4.057837202002923
Glaucomys_sabrinus,2.1383974429905463,,1.6020599913279623,0.47712125471966244,0.0,0.7512791039833423,1.8129133566428555,
Glaucomys_volans,1.8567288903828827,,1.5964871337365443,0.49554433754644844,0.3010299956639812,0.557507201905658,1.757623745908389,
Glauconycteris_argentata,0.9684829485539351,,,,,,,
Glauconycteris_beatrix,0.8750612633917001,,,,,,,
Glauconycteris_gleni,1.0338256939533104,,,,,,,
Glauconycteris_humeralis,0.7395723444500919,,,,,,,
Glauconycteris_kenyacola,0.8555191556678001,,,,,,,
Glauconycteris_poensis,0.8394780473741984,,,,,,,
Glauconycteris_variegata,1.0511525224473812,,,0.04921802267018165,,,,
Glironia_venusta,2.0569048513364727,,,,,,,
Glirulus_japonicus,,,1.4969296480732148,0.6020599913279624,0.17609125905568124,,1.5797835966168101,
Glis_glis,2.1075152256514644,2.504294118294733,1.4500950758716022,0.7134905430939426,0.0,,1.4446692309385245,3.472116966320859
Glischropus_tylopus,0.6618126855372612,,,0.0,0.3010299956639812,0.09691001300805642,,
Globicephala_macrorhynchus,5.860936614718076,,2.655138434811382,-0.01322826573375516,,,2.863316910840229,
Globicephala_melas,5.903089986991944,,2.6803899101516118,0.0,,5.2552725051033065,2.78413923437052,
Glossophaga_commissarisi,0.9614210940664483,,,-0.00877392430750515,0.3010299956639812,,,
Glossophaga_leachii,1.0102999566398119,,,-0.00877392430750515,0.3010299956639812,,,
Glossophaga_longirostris,1.1245042248342823,,,-0.00877392430750515,0.3010299956639812,,,
Glossophaga_morenoi,0.931457870689005,,,0.0,,,,
Glossophaga_soricina,0.9986951583116558,,2.0333031013725735,0.0,0.3010299956639812,,1.5092025223311027,
Glyphonycteris_daviesi,1.269746373130767,,,-0.00877392430750515,,,,
Glyphonycteris_sylvestris,0.9498777040368748,,,,,,,
Golunda_ellioti,1.7834032811225635,,,0.6839471307515121,,,,
Gorilla_beringei,5.1741330760117705,,,,,,,
Gorilla_gorilla,5.051495923232628,3.5622928644564746,2.4099331233312946,0.021189299069938092,,3.321368485541354,2.963953016652479,4.2057455409426625
Gracilinanus_aceramarcae,1.3117538610557542,,,,,,,
Gracilinanus_agilis,1.3430144971507676,,,1.0791812460476249,,,,
Gracilinanus_dryas,1.2678754193188977,,,,,,,
Gracilinanus_emiliae,0.8802417758954804,,,,,,,
Gracilinanus_marica,1.376576957056512,,,0.7774268223893114,,,,
Grammomys_ibeanus,1.6147917919564174,,,,,,,
Grammomys_macmillani,1.5683190850951119,,,,,,,
Grammomys_minnae,1.5561818466529111,,,,,,,
Grammomys_poensis,1.6992305028834092,,1.3918169236132487,0.2944662261615929,,0.69810054562339,,
Grampus_griseus,5.588271706842329,,2.5622928644564746,-0.01322826573375516,,,,
Graomys_domorum,2.0086001717619175,,,,,,,
Graomys_edithae,1.606381365110605,,,,,,,
Graomys_griseoflavus,1.8345478576809486,,,0.8432327780980095,,,,
Graphiurus_christyi,,,,0.69810054562339,,,,
Graphiurus_crassicaudatus,,,,0.49968708261840383,,,,
Graphiurus_kelleni,1.021189299069938,,,0.6444385894678385,,,,
Graphiurus_lorraineus,,,,0.69810054562339,,,,
Graphiurus_murinus,1.3025473724874856,,1.3800302479678306,0.47712125471966244,,0.5428254269591799,,
Graphiurus_nagtglasii,1.4771212547196624,,,0.4927603890268375,,,,
Gracilinanus_microtarsus,1.4668676203541096,,,,,,,
Grammomys_cometes,1.6532125137753437,,,0.4623979978989561,0.43933269383026263,,1.3521825181113625,
Grammomys_dolichurus,1.6216954623292787,,1.3800302479678306,0.4927603890268375,,0.6222140229662954,1.3778524190067545,
Isthmomys_pirrensis,2.138965478289827,,,0.38560627359831223,,,,
Jaculus_blanfordi,,,,0.5888317255942073,0.47712125471966244,,,
Jaculus_jaculus,1.7767011839884108,2.4831020995213677,1.525563058270067,0.5105450102066121,0.17609125905568124,0.3010299956639812,1.8251663722565497,3.2755048431919973
Jaculus_orientalis,2.1406965525464146,,1.6020599913279623,0.3820170425748684,,,,
Juliomys_pictipes,1.359835482339888,,,,,,,
Juscelinomys_candango,1.9880682033926353,,,,,,,
Kadarsanomys_sodyi,,,,0.6020599913279624,,,,
Kannabateomys_amblyonyx,2.778144012081959,,,0.0,,,,
Kerivoula_argentata,1.0047511555910011,,,,,,,
Kerivoula_cuprosa,,,,-0.00877392430750515,,,,
Heliosciurus_gambianus,2.3950816511739457,,,0.4638929889859073,,,,
Heliosciurus_mutabilis,2.591064607026499,,,,,,,
Heliosciurus_punctatus,2.2401746950192774,,,,,,,
Heliosciurus_rufobrachium,2.5222877027848907,,,0.3010299956639812,,,,
Heliosciurus_ruwenzorii,2.4638929889859074,,,0.4638929889859073,,,,
Heliosciurus_undulatus,2.540742296330543,,,,,,,
Helogale_hirtula,2.685410294719332,,,,,,,
Helogale_parvula,2.4499872206434277,,1.7330366829335795,0.5428254269591799,0.3521825181113625,,1.3222192947339193,
Hemibelideus_lemuroides,2.9972072118918107,,,0.0,,,,
Hemicentetes_nigriceps,2.0127950581454126,,1.7428821714372729,0.45331834004703764,0.3010299956639812,0.8627275283179746,1.356217134219735,
Hemicentetes_semispinosus,2.1271047983648077,,1.7248490876293856,0.7259116322950482,0.17609125905568124,0.8686444383948257,1.3324384599156054,
Hemiechinus_auritus,2.507909817970281,,1.5703093854358798,0.5728716022004802,0.0,0.9777236052888477,1.5987905067631152,
Hemiechinus_collaris,,,1.585347911094591,0.5877109650189114,,,,
Hemigalus_derbyanus,3.101300180467685,,,0.2380461031287954,,2.0969100130080562,1.842609239610562,
Hemitragus_hylocrius,4.870324355379201,2.825529972489883,2.2703293970898586,0.14921911265537988,,,1.4358443659844413,3.7502838613403786
Hemitragus_jayakari,4.346552078255361,,2.215663995648448,0.0,,,,
Hemitragus_jemlahicus,4.836428118680328,2.863322860120456,2.291723956343733,0.004321373782642578,,3.4313637641589874,,3.858958054718006
Herpestes_brachyurus,3.1449351913067263,,,0.5428254269591799,,,,
Herpestes_edwardsi,3.115500676193345,,1.7999605274059836,0.3010299956639812,0.5185139398778874,,1.541579243946581,
Hexaprotodon_liberiensis,5.371070006017931,,2.3010299956639813,0.0,0.0,3.75815462196739,2.3257413721537965,
Hippocamelus_antisensis,4.836320000652078,,2.3723964324231117,0.0,,,,
Hippocamelus_bisulcus,4.840362139741669,,2.3281960599485494,0.0,0.0,3.55335135781062,,
Hippopotamus_amphibius,6.18647897050545,3.164352855784437,2.3717511073402866,0.0,0.0,4.604225945051003,2.503804297090878,4.2655842425751365
Hipposideros_abae,,,1.9601852766046108,0.17609125905568124,0.0,,,
Hipposideros_armiger,1.6988831367525903,,,,,,,
Hipposideros_ater,0.7678976160180907,2.5800121125294244,2.290034611362518,-0.004364805402450088,,0.09691001300805642,1.8987251815894934,
Hipposideros_beatus,0.8260748027008264,,,,,,,
Hipposideros_bicolor,0.9237619608287003,,1.6242820958356683,-0.004364805402450088,,0.07918124604762482,,
Hipposideros_caffer,0.9758911364017928,2.863322860120456,2.14587979647062,-0.004364805402450088,0.0,0.44560420327359757,1.8661691476337707,
Hipposideros_cervinus,0.9299295600845878,,,,,0.11727129565576427,,
Hipposideros_cineraceus,0.5843312243675308,,,-0.00877392430750515,,,,
Hipposideros_commersoni,1.9541942518158624,2.945507975135194,2.1770745459100764,-0.004364805402450088,0.0,1.4471580313422192,2.17906322239498,
Hipposideros_corynophyllus,1.1781132523146318,,,,,,,
Hipposideros_cyclops,1.5174598265402321,,2.0271456657743414,0.0,0.0,,2.067888806685399,
Hipposideros_diadema,1.6711728427150832,,,0.0,,,,
Hipposideros_doriae,0.6273658565927327,,,,,,,
Hipposideros_fulvus,0.9459607035775686,2.857248042070903,2.208575708947575,0.0,0.0,0.3692158574101428,1.5632437011403981,3.5634976974339274
Hipposideros_galeritus,1.0073209529227445,,,-0.004364805402450088,0.0,,,
Hipposideros_gigas,2.062281069972644,,,0.0,,1.4471580313422192,,
Hipposideros_halophyllus,0.6020599913279624,,,,,,,
Hipposideros_inornatus,1.413299764081252,,,,,,,
Hipposideros_jonesi,0.7395723444500919,,,,,,,
Hipposideros_lankadiva,1.6508900778563125,,2.409966919252241,-0.004364805402450088,0.0,0.9400181550076633,1.9176105257498672,
Hipposideros_larvatus,1.299942900022767,,,-0.00877392430750515,,0.5740312677277188,,
Hipposideros_lekaguli,1.4924810101288766,,,,,,,
Hipposideros_lylei,1.6020599913279623,,,,,,,
Hipposideros_maggietaylorae,1.2068258760318498,,,,,,,
Hipposideros_obscurus,0.9822712330395684,,,,,,,
Hipposideros_pomona,0.7923916894982539,,,,,,,
Hipposideros_pygmaeus,0.5477747053878226,,,,,,,
Hipposideros_ridleyi,0.9818186071706636,,,-0.00877392430750515,0.3010299956639812,,,
Hipposideros_ruber,1.0257153839013406,,1.9663294951638783,0.0,,,,
Hipposideros_semoni,1.146128035678238,,,,,,,
Hipposideros_speoris,1.0166155475571774,2.646962165802106,2.1434207851299365,-0.004364805402450088,0.0,0.3222192947339193,1.684665864025861,
Hipposideros_stenotis,1.0791812460476249,,,,,,,
Hipposideros_turpis,1.5225746326911769,,,0.0,,0.47712125471966244,,
Hipposideros_wollastoni,0.8407332346118067,,,,,,,
Hippotragus_equinus,5.42189000636835,3.020928644176506,2.4444039557495514,-0.00877392430750515,,4.215166271430268,2.076531219253812,3.7959237920216444
Hippotragus_niger,5.373658311064839,2.992716954988114,2.435955790889237,0.0,,4.215166271430268,2.3237263671553516,3.8535692424462176
Histiotus_macrotus,1.0413926851582251,,,-0.00877392430750515,,,,
Histiotus_velatus,1.0538464268522527,,,,0.0,,,
Histriophoca_fasciata,4.954242509439325,2.863322860120456,2.4759325578423073,0.0,,4.01052256032587,1.3891660843645324,4.024690862355431
Hodomys_alleni,2.5653636882312343,,,0.14301480025409505,,,,
Holochilus_brasiliensis,2.1903316981702914,,1.4533183400470377,0.5888317255942073,,0.69810054562339,1.3222192947339193,
Holochilus_chacarius,2.3096301674258988,,,,,,,
Holochilus_sciureus,2.0806986228711293,,,0.4941545940184428,,,,
Homo_sapiens,4.767457391894346,3.7236608666914495,2.438985119196342,0.0,,3.5028311809117882,2.8608528643769566,4.595716619943424
Hoplomys_gymnurus,2.449354958702798,,1.778078861937455,0.3222192947339193,,1.3872118003137306,1.3197304943302246,
Hyaena_brunnea,4.633245494188771,3.0394141191761372,1.9813655090785445,0.36172783601759284,,2.8407896328304307,2.4806392293901816,3.708420900134713
Hyaena_hyaena,4.544942081495283,,1.9566485792052033,0.3873898263387294,,2.815066121770806,2.0752914188833023,
Hybomys_planifrons,1.6954816764901974,,,,,,,
Hybomys_trivirgatus,1.778729923996112,,,0.43456890403419873,,,,
Hybomys_univittatus,1.7360776370039457,,1.4771212547196624,0.36172783601759284,,0.6434526764861874,,
Hydrictis_maculicollis,3.6212313443310493,,1.7752462597402365,0.3010299956639812,,,1.78161178249315,
Hydrochoerus_hydrochaeris,4.68255037919136,,2.1781996991480597,0.5428254269591799,0.0,3.1760912590556813,2.040404528914159,
Hydrochoerus_isthmius,4.3277127657587044,,2.0342673970380254,0.69810054562339,,,2.0492180226701815,
Hydromys_chrysogaster,2.7966922565952372,2.1986570869544226,1.5634810853944108,0.5453071164658241,0.3979400086720376,1.3979400086720377,1.4771212547196624,3.320734643868678
Hydropotes_inermis,4.105852035807718,,2.2442523739724733,0.47712125471966244,,3.0069749168425433,,
Hydrurga_leptonyx,5.547375266101077,,2.4358284458069472,-0.017728766960431602,,4.477121109954811,1.4830164201441323,
Hyemoschus_aquaticus,4.035429738184549,,2.239349539006137,0.08635983067474821,0.0,,2.136308267255813,
Hylobates_agilis,3.765600015744927,,,0.00860017176191757,,,,
Hylobates_klossii,3.76509383323318,,2.3172064288998246,0.004321373782642578,-0.37675070960209955,,,
Hylobates_lar,3.7465260009930375,3.5312425454378173,2.3281960599485494,0.004321373782642578,,2.600820484917715,2.8608528643769566,4.049289752888297
Herpestes_vitticollis,3.376576957056512,,,0.436162647040756,,,,
Hesperoptenus_blanfordi,0.8394780473741984,,,,,,,
Heteromys_gaumeri,1.8033888249836134,,,0.46982201597816303,,,,
Heteromys_nelsoni,1.8296253533580493,,,,,,,
Heteromys_oresterus,1.8739015978644613,,,0.5327543789924978,,,,
Lampronycteris_brachyotis,1.0166155475571774,,,-0.00877392430750515,,,,
Lariscus_hosei,2.255272505103306,,,0.287801729930226,,,,
Lariscus_insignis,2.2415713820891674,,,,,,,
Lariscus_obscurus,2.3823592975193186,,,,,,,
Lasionycteris_noctivagans,1.0421815945157662,,1.7287594751678743,0.24797326636180664,0.0,0.28330122870354957,1.5561818466529111,
Lasiurus_borealis,1.0909630765957317,,1.9253636673541015,0.4941545940184428,0.0,0.6324572921847242,1.5797835966168101,
Lasiurus_castaneus,1.09725730969342,,,,,,,
Lasiurus_cinereus,1.4323277922616042,,1.75724415102197,0.292256071356476,0.0,0.7092699609758307,1.5612206789339438,
Lasiurus_ega,1.0863598306747482,,1.9832653525665453,0.33041377334919086,0.0,,,
Lasiurus_intermedius,1.360971883725936,,,0.4727564493172124,0.0,0.2380461031287954,,
Lasiurus_seminolus,0.9947569445876282,,,0.42813479402878885,0.0,0.029383777685209667,,
Lavia_frons,1.376576957056512,,1.972480549876476,-0.004364805402450088,0.0,,1.7281913985899466,
Leggadina_forresti,1.3780343224573315,,,,,,1.4771212547196624,
Leggadina_lakedownensis,1.2430380486862944,,1.518382315545344,,,,1.4771212547196624,
Leimacomys_buettneri,1.7402837196818792,,,,,,,
Lemmiscus_curtatus,1.4513258084895195,,1.4007106367732314,0.7084209001347127,,0.1673173347481761,1.3222192947339193,
Marmosa_andersoni,1.675778341674085,,,,,,,
Marmosa_lepida,1.146128035678238,,,0.69810054562339,,,,
Marmosa_mexicana,1.6907275438703668,,,1.0644579892269184,,,,
Marmosa_murina,1.5596672783880576,,1.1228709228644356,0.9242792860618817,,-1.0457574905606752,1.792391689498254,
Marmosa_quichua,,,,,0.47712125471966244,,,
Marmosa_robinsoni,1.7822575736633017,,1.1408221801093106,0.9777236052888477,0.17609125905568124,-1.0969100130080565,1.8104341559226726,
Marmosa_rubra,1.7992716083498728,,,,,,,
Marmosa_tyleriana,1.510545010206612,,,0.47712125471966244,,,,
Marmosa_xerophila,1.6646419755561255,,,,,,,
Marmosops_cracens,1.4192947217534606,,,,,,,
Marmosops_dorothea,1.5740312677277188,,,,,,,
Marmosops_fuscatus,1.6546577546495247,,,0.7379873263334308,0.3010299956639812,,,
Marmosops_handleyi,1.4871383754771865,,,,,,,
Marmosops_impavidus,1.6202401898458314,,,,,,,
Marmosops_incanus,1.7772817916710149,,,,0.0,,1.8104341559226726,
Marmosops_invictus,1.4652340949880143,,,,,,,
Hylobates_moloch,3.767957642335538,,2.3823773034681137,0.0,-0.37675070960209955,,,
Hylobates_muelleri,3.771573518566875,,2.3153404766272883,0.00860017176191757,,,,
Hylobates_pileatus,3.7436955152380773,,2.3013772923493447,0.0,,,2.8028626268734587,
Hylochoerus_meinertzhageni,5.29695126976005,2.726148307266849,2.1789769472931693,0.6020599913279624,,,1.798097932062486,3.7808722493918863
Hylomys_suillus,1.7604978752265266,,1.5146805441249815,0.359835482339888,0.3010299956639812,,,
Hylomyscus_aeta,1.344981413927258,,,0.6211762817750351,,,,
Hylomyscus_alleni,1.299725153975637,,1.462397997898956,0.47712125471966244,,0.17609125905568124,,
Hylomyscus_denniae,1.5561818466529111,,,0.6637009253896482,,,,
Hylomyscus_parvus,1.1610683854711745,,,,,,,
Hylomyscus_stella,1.2785249647370176,,1.469674772551798,0.4927603890268375,,0.1673173347481761,,
Hylonycteris_underwoodi,0.8750612633917001,,,-0.004364805402450088,,0.07554696139253074,,
Hylopetes_alboniger,2.4071868826308207,,,0.34830486304816066,,,,
Hylopetes_lepidus,1.8012664704896202,,1.6020599913279623,0.3010299956639812,,,,
Hylopetes_phayrei,2.3560067248562,,,,,,,
Hylopetes_platyurus,1.755722444903458,,,,,,,
Hylopetes_spadiceus,2.072249897613515,,,,,,,
Hyomys_dammermani,2.9696488404807253,,,0.029383777685209667,,,,
Hyomys_goliath,2.937888839691143,,,0.0,,,,
Hyperacrius_fertilis,1.3473300153169503,,,0.3979400086720376,0.3979400086720376,,,
Hyperacrius_wynnei,1.720985744153739,,,0.3979400086720376,,,,
Hyperoodon_ampullatus,6.530630074413187,,2.5622928644564746,0.0,-0.1549019599857432,,2.5622928644564746,
Hyperoodon_planifrons,6.477121256167311,,,,,,,
Hypogeomys_antimena,3.0703814701087,,,0.10037054511756291,,,,
Hypsignathus_monstrosus,2.5275912379205674,,2.0973961506415026,0.146128035678238,0.3010299956639812,1.5943925503754266,,
Hypsiprymnodon_moschatus,2.727744530836107,2.5622928644564746,,0.3096301674258988,,,2.4288957628013876,3.2612628687924934
Hypsugo_arabicus,0.5010592622177514,,,,,,,
Hypsugo_bodenheimeri,0.436162647040756,,,,,,,
Hypsugo_cadornae,0.8254261177678232,,,,,,,
Hypsugo_crassulus,0.7846172926328754,,,,,,,
Hypsugo_eisentrauti,0.7860412102425542,,,,,,,
Hypsugo_imbricatus,0.798650645445269,,,,,,,
Hypsugo_pulveratus,0.7427251313046983,,,,,,,
Hypsugo_savii,0.7993405494535817,,,0.3010299956639812,0.0,,1.7168377232995244,
Hystrix_africaeaustralis,4.174234886481181,,1.9707651597807676,0.17897694729316943,0.17609125905568124,2.4851391384642656,1.8472023639809239,
Hystrix_brachyura,3.9030899869919438,,2.0492180226701815,0.14921911265537988,,2.532423119067103,,
Hystrix_crassispinis,3.6613014500669214,,2.0492180226701815,,,,,
Hystrix_cristata,4.127307961762863,,1.8986703429655298,0.2380461031287954,0.3010299956639812,,,
Hystrix_indica,4.155293517042723,,2.0492180226701815,0.2380461031287954,,,,
Hystrix_javanica,,,2.0492180226701815,,,,,
Hystrix_pumila,3.5495255733796642,,2.0492180226701815,,,,,
Hystrix_sumatrae,,,2.0492180226701815,,,,,
Ia_io,1.69284691927723,,,,,,,
Ichneumia_albicauda,3.5597151582714535,,,0.37106786227173627,,,,
Ichthyomys_hydrobates,1.8221026686469204,,,,,,,
Ichthyomys_pittieri,1.8394780473741983,,,,,,,
Ichthyomys_stolzmanni,1.927883410330707,,,,,,,
Ichthyomys_tweedii,2.0737183503461227,,,0.287801729930226,,,,
Ictonyx_libyca,2.352529814796726,,1.5772619535858148,0.3010299956639812,,,,
Ictonyx_striatus,2.9090315641772952,2.4831020995213677,1.5653755027140737,0.36172783601759284,0.0,1.13640344813399,1.7715139899796666,3.659203512049612
Idionycteris_phyllotis,1.083860800866573,,,-0.004364805402450088,0.0,-0.1366771398795441,,
Idiurus_macrotis,1.4350476413399647,,,-0.01322826573375516,,,,
Idiurus_zenkeri,2.0,,,0.0,,,,
Indopacetus_pacificus,6.342422680822207,,,,,,,
Indri_indri,3.9327517053646037,,2.1351326513767748,0.004321373782642578,-0.37675070960209955,,2.520273867909297,
Inia_geoffrensis,5.084328713148865,,2.4972752863579952,0.0,,3.832508274037411,,
Iomys_horsfieldii,2.1917303933628562,,,0.42160392686983106,,,,
Irenomys_tarsalis,1.6349808000512285,,,0.5854607295085007,,,,
Isoodon_auratus,2.6283889300503116,,1.0791812460476249,0.414973347970818,,,,
Isoodon_macrourus,3.177758640284892,2.1702617153949575,1.09725730969342,0.49554433754644844,0.424881636631067,-0.769551078621726,1.7992716083498728,2.9763499790032735
Isoodon_obesulus,2.9163275899566847,,1.1760912590556813,0.367355921026019,0.3424226808222063,-0.46852108295774486,1.778078861937455,
Isothrix_bistriata,2.6483502514447137,,,-0.01322826573375516,,,,
Isothrix_pagurus,2.322219294733919,,,,,,,
Kerivoula_flora,0.7788744720027395,,,0.0,,,,
Kerivoula_hardwickii,0.6580113966571124,,,0.0,,,,
Kerivoula_lanosa,0.8234742291703011,,,-0.00877392430750515,,,,
Kerivoula_minuta,0.3074960379132129,,,,,,,
Kerivoula_muscina,0.7234556720351858,,,,,,,
Kerivoula_papillosa,1.0090257420869102,,,-0.00877392430750515,,,,
Kerivoula_pellucida,0.617000341120899,,,,,,,
Kerivoula_phalaena,0.48144262850230496,,,,,,,
Kerivoula_picta,0.6532125137753437,,,0.0,,,,
Kerivoula_smithii,,,,-0.00877392430750515,,,,
Kerivoula_whiteheadi,0.5171958979499743,,,,,,,
Kerodon_rupestris,2.9026283037922656,2.1931245983544616,1.8801845528264334,0.18184358794477254,0.6989700043360189,1.9161379831071752,1.54282542695918,3.5864747785713966
Kobus_ellipsiprymnus,5.3104670380126535,,2.4313637641589874,0.0,,4.079181246047625,2.3281960599485494,
Kobus_kob,4.903281088799534,2.597047648513065,2.4061312402136235,0.0,,3.7304778399553973,2.2756337877510138,3.881121489329865
Kobus_leche,4.9476544403216645,2.805330913142769,2.3613500243522663,0.0,,3.7075701760979363,2.1253185781235264,3.7883769804322984
Kobus_megaceros,4.933517302735472,,,,,,,
Kobus_vardonii,4.8540795422122045,,2.4117711776203734,0.0,,3.763283454280486,2.3281960599485494,
Kogia_breviceps,5.6349808000512285,,,-0.01322826573375516,,4.913813852383717,,
Kogia_sima,5.262609258029523,,2.4373541278481747,0.0,,,,
Kunsia_fronto,2.2252834300944433,,,,,,,
Kunsia_tomentosus,2.0629578340845103,,,,,,,
Laephotis_botswanae,0.8621313793130372,,,,,,,
Laephotis_wintoni,0.785329835010767,,,,,,,
Lagenodelphis_hosei,5.214843848047698,,,0.0,,,,
Lagenorhynchus_acutus,5.27071970214773,,2.504294118294733,0.08635983067474821,-0.38721614328026455,4.380211241711606,2.738384123512156,
Lagenorhynchus_albirostris,5.270992765303616,,2.5622928644564746,0.0,,,,
Lagenorhynchus_australis,5.079181209856417,,,,,,,
Lagenorhynchus_cruciger,5.041392645676907,,,,,,,
Lagenorhynchus_obliquidens,5.040184694555707,,2.503804297090878,0.0,,,,
Lagenorhynchus_obscurus,5.10551015070766,,,,,,,
Lagidium_peruanum,3.0863598306747484,,2.146128035678238,0.0,,2.2569341178902427,1.6097011023793995,
Lagidium_viscacia,3.1875179007332686,,2.113909943754037,0.0,,2.4126453142831643,0.287801729930226,
Lagidium_wolffsohni,3.42845877351558,,,,,,,
Lagorchestes_conspicillatus,3.450404625658068,,1.4926207220431917,0.0,,,2.3096301674258988,
Lagorchestes_hirsutus,3.1483373086662527,,,0.0,,,2.1760912590556813,
Manis_gigantea,4.518509991728288,,,,0.0,2.6989613183595207,,
Manis_javanica,3.6867890497035356,,,0.0,0.0,,,
Manis_pentadactyla,3.6697816152085365,,,0.0,0.0,1.9477767084647384,1.9320169064342014,
Manis_temminckii,4.077140340782416,,2.143014800254095,0.0,0.0,2.537768739170626,1.7728349272390183,
Manis_tetradactyla,3.4393295353134543,,,0.021189299069938092,0.0,,,
Manis_tricuspis,3.187326090742365,,2.1032904715577496,0.0,0.0,2.0395727365927665,2.2499806059095295,
Meriones_meridianus,,,1.379305517750582,0.7512791039833423,0.47712125471966244,,1.318897714627487,
Meriones_persicus,2.03148925570975,,1.4471580313422192,0.7656685547590141,,0.69810054562339,1.2787536009528289,
Meriones_sacramenti,,,,0.7774268223893114,,,,
Meriones_shawi,1.9571281976768131,2.11149774880803,1.3944516808262162,0.7664128471123994,,0.6384892569546373,1.4670158184384354,
Meriones_tamariscinus,,,,0.6063813651106049,0.3010299956639812,0.4727564493172124,1.2415464805965484,
Meriones_tristrami,2.047742018180642,,1.3800302479678306,0.7634279935629372,,0.47712125471966244,,
Meriones_unguiculatus,1.761551988564182,1.9590413923210936,1.3995006613146106,0.6998377258672457,0.47712125471966244,0.4548448600085102,1.379305517750582,2.8055008581584002
Meriones_vinogradovi,2.0681858617461617,,1.3402457615679317,0.8739015978644614,,0.47712125471966244,,
Mesembriomys_gouldii,2.855210133358449,,1.6437486854595258,0.27184160653649897,0.6020599913279624,1.5403294747908738,1.6901074394563307,
Mesembriomys_macrurus,2.4687607473704616,,,0.3010299956639812,,,,
Megaerops_niphanae,1.5130843604651443,,,,,,,
Megaerops_wetmorei,1.271841606536499,,,,,,,
Megaloglossus_woermanni,1.2229764498933913,,,0.0,0.3010299956639812,0.5118833609788743,,
Molossus_pretiosus,1.9912260756924949,,,-0.00877392430750515,,,,
Molossus_sinaloae,1.3240765797394864,,,0.012837224705172217,0.0,0.5786392099680724,1.6744018128452818,
Monachus_monachus,5.469647276673013,,2.5244999768259015,0.0,,4.301029995663981,1.6309361190641913,
Monachus_schauinslandi,5.348304843573072,,2.536747773889752,0.0,,4.210853365314893,1.569724949226159,
Monodelphis_adusta,1.5567847823070253,,,,,,,
Monodelphis_americana,1.290034611362518,,,,,,,
Monodelphis_brevicaudata,1.8967466156074055,,,0.859738566197147,0.17609125905568124,,,
Monodelphis_domestica,1.9705793057148508,2.2612628687924934,1.162862993321926,0.8627275283179746,0.6020599913279624,-1.0457574905606752,1.6945174538111563,3.3026555539507187
